Id,SalePrice
2735,133473.82897610005
2736,140886.29638095194
2737,125217.12326755797
2738,134737.69290280537
2739,163460.7369626371
2740,138947.65148773685
2741,149468.18643120542
2742,153918.72141674775
2743,144271.63903312298
2744,152581.9405089229
2745,140638.57254130192
2746,133521.1607522122
2747,145274.78197493427
2748,124483.18633885428
2749,131645.4084713657
2750,135439.685546534
2751,134675.70524371963
2752,192615.63738270564
2753,158768.82953256211
2754,222918.06898244127
2755,128179.17493634243
2756,104513.77490905354
2757,75976.00772897087
2758,91296.42610302805
2759,156609.08468210924
2760,136290.5354903633
2761,147242.83369152824
2762,146558.16831428563
2763,179579.2794216107
2764,153360.88927895695
2765,253002.83438848157
2766,134653.75580978766
2767,97829.24626106353
2768,133079.82180031884
2769,133296.67151456565
2770,140209.77365120413
2771,118428.88424495835
2772,114285.18298259733
2773,169996.60076057032
2774,136833.2863494146
2775,119645.79844381945
2776,135606.1136590363
2777,139242.82439021257
2778,116194.9729776656
2779,130799.51481339638
2780,97613.51888437649
2781,102387.38932828032
2782,96761.89257541811
2783,110099.94517486065
2784,124045.53581410702
2785,132662.9512699307
2786,78540.13344976897
2787,116284.09714751049
2788,80283.62401137227
2789,180067.49581406947
2790,100662.34344175461
2791,118300.10686454512
2792,54545.74993511019
2793,166895.29259984783
2794,104160.76690007634
2795,119344.56417309187
2796,105621.93702096502
2797,206539.2026485176
2798,111970.71592711339
2799,125769.52791831395
2800,73141.84262506603
2801,114463.15076964872
2802,136328.30433986246
2803,159937.51139237158
2804,131615.20363388685
2805,103354.33313821595
2806,88670.74125514145
2807,152956.00087937657
2808,156335.13746291358
2809,137072.45438740723
2810,136679.18214504485
2811,160718.18530350336
2812,147241.66710175294
2813,171112.33206190955
2814,154471.3398777158
2815,108953.09931032069
2816,232647.7368507794
2817,154191.12292318197
2818,131046.51844922271
2819,163008.37955291336
2820,144372.1640983415
2821,111056.7499106932
2822,192736.32680272416
2823,300928.6368536466
2824,193085.40840607096
2825,146611.28555060815
2826,137585.2357219683
2827,135895.2056180361
2828,227379.4848323794
2829,199030.05256359949
2830,228609.84291086748
2831,186392.13650836766
2832,267227.3798945863
2833,280475.80602423596
2834,216378.2790397046
2835,225307.28784449812
2836,195661.066400527
2837,163300.04187770496
2838,150168.25282859497
2839,177871.25719497498
2840,194391.50667513232
2841,202600.9305166615
2842,224004.44760051317
2843,148983.70077197137
2844,157834.53189729992
2845,120206.78558421177
2846,210419.30867989134
2847,200851.37662219018
2848,209548.8904070157
2849,205324.22059859813
2850,275923.72998884344
2851,221221.1297523621
2852,230021.98180045228
2853,234590.31232078967
2854,146909.71910533187
2855,206339.72942571918
2856,204505.785293425
2857,188524.22454166197
2858,195184.74771896884
2859,133506.11643732138
2860,126347.71537793694
2861,133247.26475857772
2862,202590.39765318495
2863,127938.32694523141
2864,251248.96724066287
2865,142872.8519262235
2866,137387.42931658158
2867,101966.51353111937
2868,114363.2901160212
2869,125898.71803523236
2870,139448.15019223347
2871,95404.03920439511
2872,62728.82683099083
2873,110203.25165835756
2874,135541.87982241486
2875,119698.21700810919
2876,156992.84843762257
2877,139082.5113981831
2878,163892.88388256403
2879,141359.4051825569
2880,106656.29982303735
2881,155570.99361105927
2882,169033.64352492534
2883,181489.72533196158
2884,185440.6401887596
2885,189151.88358762552
2886,217658.97252017842
2887,101170.30102954898
2888,130712.85778750078
2889,63842.12927737429
2890,89775.74822088932
2891,143979.1049556196
2892,50429.932100688646
2893,85514.1715182823
2894,46559.117156100416
2895,306096.93069869454
2896,274092.90504929755
2897,198124.00565620023
2898,142949.06672789773
2899,210149.32553046398
2900,163830.15596228253
2901,199348.9558500585
2902,192330.23171689623
2903,329180.7091623881
2904,345866.9354543439
2905,90258.53040696925
2906,206835.22934859555
2907,115747.2302574253
2908,131857.52168735
2909,138874.7921701768
2910,84775.16498467182
2911,82875.29480525295
2912,150208.70256823945
2913,82633.42249918739
2914,79405.86387053493
2915,83511.55470833166
2916,79810.81322353313
2917,154309.39171193104
2918,116206.68276202893
2919,221883.0073709981
